"FileName","Extension","SizeKB","UsedOnAnyGrinsHtmlPage","ProposedCharacter","ProposedPageFile","ProposedSection","PageAlreadyExists","ProposedAction","ReviewNotes","FullPath"
"Teddy Bear Grin Standing B&W.jpg",".jpg","509.9","False","Teddy Bear Grin Standing","teddy-bear-grin-standing.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Teddy Bear Grin Standing B&W.jpg"
"Teddy Bear Grin Standing card.png",".png","212.6","True","Teddy Bear Grin Standing","teddy-bear-grin-standing.html","Collector Cards","True","Add to existing page","Filename suggests collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Teddy Bear Grin Standing card.png"
"Teddy Bear Grin Standing COLOR.jpg",".jpg","423.7","False","Teddy Bear Grin Standing","teddy-bear-grin-standing.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Teddy Bear Grin Standing COLOR.jpg"
"Teddy Bear Grin Standing ORIGINAL COLOR 2.png",".png","212.6","False","Teddy Bear Grin Standing","teddy-bear-grin-standing.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Teddy Bear Grin Standing ORIGINAL COLOR 2.png"
"Teddy Bear Grin Standing ORIGINAL COLOR.jpg",".jpg","65.1","True","Teddy Bear Grin Standing","teddy-bear-grin-standing.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Teddy Bear Grin Standing ORIGINAL COLOR.jpg"
"Telegrinnie B&W.jpg",".jpg","346.4","False","Telegrinnie","telegrinnie.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Telegrinnie B&W.jpg"
"Telegrinnie COLOR.jpg",".jpg","192.5","True","Telegrinnie","telegrinnie.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Telegrinnie COLOR.jpg"
"Telegrinnie ORIGINAL COLOR.jpg",".jpg","63","False","Telegrinnie","telegrinnie.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Telegrinnie ORIGINAL COLOR.jpg"
"Telegrinnie ORIGINAL.jpg",".jpg","94.1","True","Telegrinnie","telegrinnie.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Telegrinnie ORIGINAL.jpg"
"Telegrinnie side B&W.jpg",".jpg","89.4","True","Telegrinnie","telegrinnie.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Telegrinnie side B&W.jpg"
"Telegrinnie side COLOR.jpg",".jpg","192.3","True","Telegrinnie","telegrinnie.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Telegrinnie side COLOR.jpg"
"Telegrinnie side ORIGINAL.jpg",".jpg","436.7","True","Telegrinnie","telegrinnie.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Telegrinnie side ORIGINAL.jpg"
"Teletubby Grin Flying B&W.jpg",".jpg","381.6","False","Teletubby Grin Flying","teletubby-grin-flying.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Teletubby Grin Flying B&W.jpg"
"Teletubby Grin Flying COLOR.jpg",".jpg","440.7","False","Teletubby Grin Flying","teletubby-grin-flying.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Teletubby Grin Flying COLOR.jpg"
"Teletubby Grin Flying ORIGINAL.jpg",".jpg","257.7","True","Teletubby Grin Flying","teletubby-grin-flying.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Teletubby Grin Flying ORIGINAL.jpg"
"Tiger Grin 2 ORIGINAL colorway 1.jpg",".jpg","191.8","False","Tiger Grin 2","tiger-grin-2.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tiger Grin 2 ORIGINAL colorway 1.jpg"
"Tiger Grin 2 ORIGINAL colorway 2.jpg",".jpg","186.6","False","Tiger Grin 2","tiger-grin-2.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tiger Grin 2 ORIGINAL colorway 2.jpg"
"Tiger Grin 2 ORIGINAL.jpg",".jpg","314.3","True","Tiger Grin 2","tiger-grin-2.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tiger Grin 2 ORIGINAL.jpg"
"Tiger Grin ORIGINAL COLOR.jpg",".jpg","154.9","True","Tiger Grin","tiger-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tiger Grin ORIGINAL COLOR.jpg"
"Tiger Grin ORIGINAL.jpg",".jpg","107.6","True","Tiger Grin","tiger-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tiger Grin ORIGINAL.jpg"
"Tiger Sphinx B&W.jpg",".jpg","400.2","False","Tiger Sphinx","tiger-sphinx.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tiger Sphinx B&W.jpg"
"Tiger Sphinx Grin ORIGINAL COLOR.jpg",".jpg","308.9","True","Tiger Sphinx Grin","tiger-sphinx-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tiger Sphinx Grin ORIGINAL COLOR.jpg"
"Tiger Sphinx Grin ORIGINAL.jpg",".jpg","139.7","True","Tiger Sphinx Grin","tiger-sphinx-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tiger Sphinx Grin ORIGINAL.jpg"
"Tiger Sphinx Side B&W.jpg",".jpg","201.9","True","Tiger Sphinx","tiger-sphinx.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tiger Sphinx Side B&W.jpg"
"Tiger Sphinx side COLOR.jpg",".jpg","416.4","False","Tiger Sphinx","tiger-sphinx.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tiger Sphinx side COLOR.jpg"
"Tiger Sphinx Side ORIGINAL.jpg",".jpg","74.3","True","Tiger Sphinx","tiger-sphinx.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tiger Sphinx Side ORIGINAL.jpg"
"Timid Shark Grin B&W.jpg",".jpg","131.1","True","Timid Shark Grin","timid-shark-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Timid Shark Grin B&W.jpg"
"Timid Shark Grin COLOR.jpg",".jpg","487.5","False","Timid Shark Grin","timid-shark-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Timid Shark Grin COLOR.jpg"
"Timid Shark Grin ORIGINAL 2.jpg",".jpg","159.5","True","Timid Shark Grin","timid-shark-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Timid Shark Grin ORIGINAL 2.jpg"
"Timid Shark Grin ORIGINAL.jpg",".jpg","161.4","True","Timid Shark Grin","timid-shark-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Timid Shark Grin ORIGINAL.jpg"
"Timmy Turner Grin B&W.jpg",".jpg","140.1","True","Timmy Turner Grin","timmy-turner-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Timmy Turner Grin B&W.jpg"
"Timmy Turner Grin COLOR.jpg",".jpg","387","False","Timmy Turner Grin","timmy-turner-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Timmy Turner Grin COLOR.jpg"
"Timmy Turner Grin ORIGINAL.jpg",".jpg","253","True","Timmy Turner Grin","timmy-turner-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Timmy Turner Grin ORIGINAL.jpg"
"Tmnt Leonardo Grin B&W.jpg",".jpg","417.7","False","Tmnt Leonardo Grin","tmnt-leonardo-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tmnt Leonardo Grin B&W.jpg"
"Tmnt Leonardo Grin COLOR.jpg",".jpg","144.4","True","Tmnt Leonardo Grin","tmnt-leonardo-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tmnt Leonardo Grin COLOR.jpg"
"Tmnt Leonardo Grin ORIGINAL.jpg",".jpg","64","True","Tmnt Leonardo Grin","tmnt-leonardo-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tmnt Leonardo Grin ORIGINAL.jpg"
"Tmnt Michelangelo Grin B&W.jpg",".jpg","156.4","True","Tmnt Michelangelo Grin","tmnt-michelangelo-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tmnt Michelangelo Grin B&W.jpg"
"Tmnt Michelangelo Grin COLOR.jpg",".jpg","304.9","False","Tmnt Michelangelo Grin","tmnt-michelangelo-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tmnt Michelangelo Grin COLOR.jpg"
"Tmnt Michelangelo Grin ORIGINAL.jpg",".jpg","51.3","True","Tmnt Michelangelo Grin","tmnt-michelangelo-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tmnt Michelangelo Grin ORIGINAL.jpg"
"Tmnt Raphael Grin B&W.jpg",".jpg","307.6","False","Tmnt Raphael Grin","tmnt-raphael-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tmnt Raphael Grin B&W.jpg"
"Tmnt Raphael Grin COLOR.jpg",".jpg","145.2","True","Tmnt Raphael Grin","tmnt-raphael-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tmnt Raphael Grin COLOR.jpg"
"Tmnt Raphael Grin ORIGINAL.jpg",".jpg","61","True","Tmnt Raphael Grin","tmnt-raphael-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tmnt Raphael Grin ORIGINAL.jpg"
"Tom N Jerry Grins ORIGINAL COLOR.jpg",".jpg","371.1","True","Tom N Jerry Grins","tom-n-jerry-grins.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tom N Jerry Grins ORIGINAL COLOR.jpg"
"Tom N Jerry Grins ORIGINAL.jpg",".jpg","104.9","True","Tom N Jerry Grins","tom-n-jerry-grins.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tom N Jerry Grins ORIGINAL.jpg"
"Tony Grin ORIGINAL COLOR.jpg",".jpg","170.1","False","Tony Grin","tony-grin.html","Original Drawing","False","Likely create new page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tony Grin ORIGINAL COLOR.jpg"
"Tony Tiger Grin 1 B&W.jpg",".jpg","369.4","False","Tony Tiger Grin 1","tony-tiger-grin-1.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tony Tiger Grin 1 B&W.jpg"
"Tony Tiger Grin 1 COLOR.jpg",".jpg","296.9","False","Tony Tiger Grin 1","tony-tiger-grin-1.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tony Tiger Grin 1 COLOR.jpg"
"Tony Tiger Grin 1 ORIGINAL COLOR.jpg",".jpg","227.2","False","Tony Tiger Grin 1","tony-tiger-grin-1.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tony Tiger Grin 1 ORIGINAL COLOR.jpg"
"Tony Tiger Grin 1 ORIGINAL.jpg",".jpg","292.8","True","Tony Tiger Grin 1","tony-tiger-grin-1.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tony Tiger Grin 1 ORIGINAL.jpg"
"Tony Tiger Grin 2 B&W.jpg",".jpg","446.2","False","Tony Tiger Grin 2","tony-tiger-grin-2.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tony Tiger Grin 2 B&W.jpg"
"Tony Tiger Grin 2 COLOR.jpg",".jpg","145.5","True","Tony Tiger Grin 2","tony-tiger-grin-2.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tony Tiger Grin 2 COLOR.jpg"
"Tony Tiger Grin 2 ORIGINAL.jpg",".jpg","296.8","True","Tony Tiger Grin 2","tony-tiger-grin-2.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tony Tiger Grin 2 ORIGINAL.jpg"
"Tony Tiger Grin ORIGINAL 2.jpg",".jpg","316.5","True","Tony Tiger Grin","tony-tiger-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tony Tiger Grin ORIGINAL 2.jpg"
"Topcat Grin B&W.jpg",".jpg","329.2","False","Topcat Grin","topcat-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Topcat Grin B&W.jpg"
"Topcat Grin COLOR.jpg",".jpg","304.2","False","Topcat Grin","topcat-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Topcat Grin COLOR.jpg"
"Topcat Grin ORIGINAL.jpg",".jpg","262.3","True","Topcat Grin","topcat-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Topcat Grin ORIGINAL.jpg"
"Trippy Grin B&W.jpg",".jpg","231.5","True","Trippy Grin","trippy-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Trippy Grin B&W.jpg"
"Trippy Grin COLOR.jpg",".jpg","372.3","False","Trippy Grin","trippy-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Trippy Grin COLOR.jpg"
"Trippy Grin COLORWAY 1.png",".png","180.6","True","Trippy Grin","trippy-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Trippy Grin COLORWAY 1.png"
"Trippy Grin COLORWAY 2.png",".png","228.3","True","Trippy Grin","trippy-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Trippy Grin COLORWAY 2.png"
"Trippy Grin COLORWAY 3.png",".png","175.7","True","Trippy Grin","trippy-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Trippy Grin COLORWAY 3.png"
"Trippy Grin ORIGINAL.jpg",".jpg","231.4","True","Trippy Grin","trippy-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Trippy Grin ORIGINAL.jpg"
"Tupac Grin B&W.jpg",".jpg","456.1","False","Tupac Grin","tupac-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tupac Grin B&W.jpg"
"Tupac Grin COLOR 1.jpg",".jpg","482.5","True","Tupac Grin","tupac-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tupac Grin COLOR 1.jpg"
"Tupac Grin COLOR 2.jpg",".jpg","460","True","Tupac Grin","tupac-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tupac Grin COLOR 2.jpg"
"Tupac Grin COLOR.jpg",".jpg","349","True","Tupac Grin","tupac-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tupac Grin COLOR.jpg"
"Tupac Grin ORIGINAL 1.jpg",".jpg","423.9","True","Tupac Grin","tupac-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tupac Grin ORIGINAL 1.jpg"
"Tupac Grin ORIGINAL COLOR 1.jpg",".jpg","76.6","False","Tupac Grin","tupac-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tupac Grin ORIGINAL COLOR 1.jpg"
"Tupac Grin ORIGINAL COLOR 2.jpg",".jpg","73.9","False","Tupac Grin","tupac-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tupac Grin ORIGINAL COLOR 2.jpg"
"Tweetie Grin ORIGINAL COLOR.jpg",".jpg","288.1","False","Tweetie Grin","tweetie-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tweetie Grin ORIGINAL COLOR.jpg"
"Tweetie Grin ORIGINAL.jpg",".jpg","292.4","True","Tweetie Grin","tweetie-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Tweetie Grin ORIGINAL.jpg"
"Two-Faced Rabbbit Grin back B&W.jpg",".jpg","473.4","False","Two-Faced Rabbbit Grin","two-faced-rabbbit-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit Grin back B&W.jpg"
"Two-Faced Rabbbit Grin back COLOR.jpg",".jpg","394.8","False","Two-Faced Rabbbit Grin","two-faced-rabbbit-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit Grin back COLOR.jpg"
"Two-Faced Rabbbit Grin back ORIGINAL.jpg",".jpg","300.3","True","Two-Faced Rabbbit Grin","two-faced-rabbbit-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit Grin back ORIGINAL.jpg"
"Two-Faced Rabbbit Grin face B&W.jpg",".jpg","201.4","True","Two-Faced Rabbbit Grin","two-faced-rabbbit-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit Grin face B&W.jpg"
"Two-Faced Rabbbit Grin face COLOR.jpg",".jpg","804","True","Two-Faced Rabbbit Grin","two-faced-rabbbit-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit Grin face COLOR.jpg"
"Two-Faced Rabbbit Grin face ORIGINAL.jpg",".jpg","119.7","True","Two-Faced Rabbbit Grin","two-faced-rabbbit-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit Grin face ORIGINAL.jpg"
"Two-Faced Rabbbit Grin front B&W.jpg",".jpg","134","True","Two-Faced Rabbbit Grin","two-faced-rabbbit-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit Grin front B&W.jpg"
"Two-Faced Rabbbit Grin front COLOR.jpg",".jpg","152.6","True","Two-Faced Rabbbit Grin","two-faced-rabbbit-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit Grin front COLOR.jpg"
"Two-Faced Rabbbit Grin front ORIGINAL.jpg",".jpg","438.2","True","Two-Faced Rabbbit Grin","two-faced-rabbbit-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit Grin front ORIGINAL.jpg"
"Two-Faced Rabbbit Grin front version 2 B&W.jpg",".jpg","261.9","True","Two-Faced Rabbbit Grin front version 2","two-faced-rabbbit-grin-front-version-2.html","Digitized Versions","False","Likely create new page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit Grin front version 2 B&W.jpg"
"Two-Faced Rabbbit Grin front version 2 COLOR.jpg",".jpg","849.7","True","Two-Faced Rabbbit Grin front version 2","two-faced-rabbbit-grin-front-version-2.html","Digitized Versions","False","Likely create new page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit Grin front version 2 COLOR.jpg"
"Two-Faced Rabbbit Grin front version 2 ORIGINAL.jpg",".jpg","85.7","True","Two-Faced Rabbbit Grin front version 2","two-faced-rabbbit-grin-front-version-2.html","Original Drawing","False","Likely create new page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit Grin front version 2 ORIGINAL.jpg"
"Two-Faced Rabbbit grin holding record B&W.jpg",".jpg","135.1","True","Two-Faced Rabbbit grin","two-faced-rabbbit-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit grin holding record B&W.jpg"
"Two-Faced Rabbbit grin holding record COLOR.jpg",".jpg","753.4","True","Two-Faced Rabbbit grin","two-faced-rabbbit-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit grin holding record COLOR.jpg"
"Two-Faced Rabbbit grin holding record ORIGINAL.jpg",".jpg","228.7","True","Two-Faced Rabbbit grin","two-faced-rabbbit-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit grin holding record ORIGINAL.jpg"
"Two-Faced Rabbbit Grin side B&W.jpg",".jpg","337.2","False","Two-Faced Rabbbit Grin","two-faced-rabbbit-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit Grin side B&W.jpg"
"Two-Faced Rabbbit Grin side COLOR.jpg",".jpg","301.1","False","Two-Faced Rabbbit Grin","two-faced-rabbbit-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit Grin side COLOR.jpg"
"Two-Faced Rabbbit Grin side ORIGINAL.jpg",".jpg","397.8","True","Two-Faced Rabbbit Grin","two-faced-rabbbit-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit Grin side ORIGINAL.jpg"
"Two-Faced Rabbbit Grin three quarters B&W.jpg",".jpg","136.4","True","Two-Faced Rabbbit Grin","two-faced-rabbbit-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit Grin three quarters B&W.jpg"
"Two-Faced Rabbbit Grin three quarters COLOR.jpg",".jpg","394.4","True","Two-Faced Rabbbit Grin","two-faced-rabbbit-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit Grin three quarters COLOR.jpg"
"Two-Faced Rabbbit Grin three quarters ORIGINAL.jpg",".jpg","427.7","True","Two-Faced Rabbbit Grin","two-faced-rabbbit-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Two-Faced Rabbbit Grin three quarters ORIGINAL.jpg"
"Ultraman Grin B&W.jpg",".jpg","969.3","True","Ultraman Grin","ultraman-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Ultraman Grin B&W.jpg"
"Ultraman Grin COLOR.jpg",".jpg","167.2","True","Ultraman Grin","ultraman-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Ultraman Grin COLOR.jpg"
"Ultraman Grin ORIGINAL.jpg",".jpg","162","True","Ultraman Grin","ultraman-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Ultraman Grin ORIGINAL.jpg"
"Unicorn Grin B&W.jpg",".jpg","136.9","True","Unicorn Grin","unicorn-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin B&W.jpg"
"Unicorn Grin COLOR 1.jpg",".jpg","304.8","True","Unicorn Grin","unicorn-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin COLOR 1.jpg"
"Unicorn Grin COLOR 2.jpg",".jpg","321.7","True","Unicorn Grin","unicorn-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin COLOR 2.jpg"
"Unicorn Grin ORIGINAL.jpg",".jpg","150.9","True","Unicorn Grin","unicorn-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin ORIGINAL.jpg"
"Unicorn Grin skewered  1.png",".png","183.7","True","Unicorn Grin","unicorn-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin skewered  1.png"
"Unicorn Grin skewered  2.png",".png","190.5","True","Unicorn Grin","unicorn-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Unicorn Grin skewered  2.png"
